#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               -1.0 C
#  Switchcard temperature:              24.4 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
1.00000E+02	9.99723E+01	3.30000E+01	9.51476E+04	6.48383E+00	-4.74266E+04	1.57979E+01	6.71163E+01	-1.65838E-09
1.00000E+02	9.99725E+01	3.40000E+01	9.38492E+04	1.84513E+01	-4.64951E+04	1.89868E+01	6.84609E+01	-2.17023E-09
1.00000E+02	9.99720E+01	3.50000E+01	9.41947E+04	2.68168E+01	-4.70181E+04	1.89695E+01	6.76995E+01	8.89196E-10
1.00000E+02	9.99722E+01	3.60000E+01	9.58124E+04	1.29777E+01	-4.84742E+04	2.95876E+01	6.56658E+01	2.70616E-10
1.00000E+02	9.99722E+01	3.70000E+01	9.06354E+04	1.85488E+01	-4.42956E+04	1.55760E+01	7.18603E+01	4.48543E-09
1.00000E+02	9.99722E+01	3.80000E+01	9.37784E+04	1.95850E+01	-4.69700E+04	1.94346E+01	6.77687E+01	6.26492E-10
1.00000E+02	9.99722E+01	3.90000E+01	9.24785E+04	2.32943E+01	-4.60585E+04	1.29759E+01	6.91099E+01	6.50856E-09
1.00000E+02	9.99723E+01	4.00000E+01	9.14996E+04	1.83006E+01	-4.48733E+04	1.80384E+01	7.09352E+01	-1.65854E-09
1.00000E+02	9.99720E+01	4.10000E+01	9.63944E+04	1.68882E+01	-4.87741E+04	2.52321E+01	6.52620E+01	-2.62005E-10
1.00000E+02	9.99722E+01	4.20000E+01	9.45061E+04	2.53832E+01	-4.72742E+04	2.43093E+01	6.73327E+01	1.43551E-09
1.00000E+02	9.99724E+01	4.30000E+01	9.29700E+04	1.65267E+01	-4.57044E+04	1.06379E+01	6.96453E+01	6.88217E-09
1.00000E+02	9.99723E+01	4.40000E+01	9.73624E+04	2.01287E+01	-4.89558E+04	2.31121E+01	6.50198E+01	3.24354E-09
1.00000E+02	9.99722E+01	4.50000E+01	9.80366E+04	2.81200E+01	-4.96685E+04	1.34580E+01	6.40868E+01	4.71879E-10
1.00000E+02	9.99721E+01	4.60000E+01	9.34001E+04	2.81653E+01	-4.60041E+04	8.08144E+00	6.91916E+01	3.74798E-09
1.00000E+02	9.99724E+01	4.70000E+01	9.24429E+04	1.46939E+01	-4.55941E+04	1.47207E+01	6.98139E+01	-8.75381E-10
1.00000E+02	9.99726E+01	4.80000E+01	9.12231E+04	1.07487E+01	-4.46663E+04	2.11162E+01	7.12641E+01	1.31574E-10
1.00000E+02	9.99723E+01	4.90000E+01	8.95050E+04	1.91985E+01	-4.34810E+04	2.95526E+01	7.32067E+01	3.25971E-09
1.00000E+02	9.99722E+01	5.00000E+01	9.07123E+04	2.90755E+01	-4.45486E+04	7.24282E+00	7.14522E+01	2.07191E-09
1.00000E+02	9.99721E+01	5.10000E+01	9.41797E+04	1.80258E+01	-4.71481E+04	2.38307E+01	6.75128E+01	9.01855E-12
1.00000E+02	9.99721E+01	5.20000E+01	8.97605E+04	2.00153E+01	-4.35219E+04	1.09026E+01	7.31378E+01	6.20593E-09
1.00000E+02	9.99720E+01	5.30000E+01	9.33712E+04	2.44366E+01	-4.64292E+04	1.26205E+01	6.85581E+01	-5.37627E-11
1.00000E+02	9.99724E+01	5.40000E+01	9.55411E+04	1.80972E+01	-4.76062E+04	1.51022E+01	6.68631E+01	4.67825E-09
1.00000E+02	9.99723E+01	5.50000E+01	9.31191E+04	2.91937E+01	-4.56157E+04	1.79933E+01	6.97807E+01	3.18429E-09
1.00000E+02	9.99726E+01	5.60000E+01	9.22232E+04	2.11033E+01	-4.48433E+04	2.08232E+01	7.09828E+01	-3.21808E-09
1.00000E+02	9.99722E+01	5.70000E+01	9.69623E+04	2.15286E+01	-4.88898E+04	3.53552E+01	6.51076E+01	-1.97297E-09
1.00000E+02	9.99725E+01	5.80000E+01	9.12680E+04	1.74484E+01	-4.45198E+04	2.17607E+01	7.14986E+01	-3.27188E-09
1.00000E+02	9.99727E+01	5.90000E+01	9.06522E+04	2.26001E+01	-4.41817E+04	1.44396E+01	7.20456E+01	-3.59663E-09
1.00000E+02	9.99725E+01	6.00000E+01	8.91151E+04	7.25054E+00	-4.30175E+04	1.63053E+01	7.39955E+01	-1.03001E-09
1.00000E+02	9.99727E+01	6.10000E+01	9.09180E+04	1.90329E+01	-4.44508E+04	2.50324E+01	7.16095E+01	-1.59038E-10
1.00000E+02	9.99725E+01	6.20000E+01	9.32033E+04	1.95704E+01	-4.66860E+04	1.83459E+01	6.81810E+01	-3.76532E-10
1.00000E+02	9.99727E+01	6.30000E+01	9.15299E+04	1.62566E+01	-4.50103E+04	1.59701E+01	7.07193E+01	-1.76977E-09
1.00000E+02	9.99730E+01	6.40000E+01	9.22790E+04	1.47287E+01	-4.51610E+04	1.24770E+01	7.04833E+01	5.29106E-09
1.00000E+02	9.99727E+01	6.50000E+01	9.28670E+04	2.23477E+01	-4.57011E+04	1.49965E+01	6.96503E+01	1.95841E-09
1.00000E+02	9.99724E+01	6.60000E+01	9.20017E+04	2.44924E+01	-4.48109E+04	1.48114E+01	7.10341E+01	5.33388E-09
1.00000E+02	9.99722E+01	6.70000E+01	9.23661E+04	2.57823E+01	-4.49354E+04	9.30062E+00	7.08372E+01	4.01099E-09
1.00000E+02	9.99724E+01	6.80000E+01	9.69795E+04	1.95542E+01	-4.87905E+04	1.84968E+01	6.52401E+01	-1.49633E-09
1.00000E+02	9.99722E+01	6.90000E+01	9.28235E+04	2.32330E+01	-4.53474E+04	1.13855E+01	7.01936E+01	3.90161E-09
1.00000E+02	9.99718E+01	7.00000E+01	9.01824E+04	1.73023E+01	-4.36420E+04	1.65664E+01	7.29366E+01	1.93617E-09
1.00000E+02	9.99725E+01	7.10000E+01	9.00639E+04	1.84983E+01	-4.37370E+04	2.20006E+01	7.27782E+01	-4.73105E-09
1.00000E+02	9.99722E+01	7.20000E+01	9.02460E+04	2.27062E+01	-4.38424E+04	1.17230E+01	7.26032E+01	-4.87381E-10
1.00000E+02	9.99727E+01	7.30000E+01	8.95403E+04	1.59396E+01	-4.34811E+04	1.76498E+01	7.32064E+01	-5.21931E-10
1.00000E+02	9.99722E+01	7.40000E+01	9.00088E+04	2.36756E+01	-4.37339E+04	1.01198E+01	7.27834E+01	3.36665E-10
1.00000E+02	9.99719E+01	7.50000E+01	9.16667E+04	7.52292E+00	-4.48848E+04	1.77298E+01	7.09170E+01	-6.33612E-10
1.00000E+02	9.99724E+01	7.60000E+01	9.09877E+04	2.43386E+01	-4.42537E+04	1.00376E+01	7.19284E+01	-3.49237E-09
1.00000E+02	9.99721E+01	7.70000E+01	9.43448E+04	2.73483E+01	-4.65012E+04	1.64971E+01	6.84519E+01	-1.31522E-09
1.00000E+02	9.99722E+01	7.80000E+01	9.52492E+04	2.50706E+01	-4.74128E+04	2.70233E+01	6.71359E+01	-1.14275E-09
1.00000E+02	9.99723E+01	7.90000E+01	9.46527E+04	1.89161E+01	-4.68697E+04	1.51973E+01	6.79138E+01	-3.43645E-09
1.00000E+02	9.99727E+01	8.00000E+01	9.46499E+04	2.48402E+01	-4.68858E+04	1.54933E+01	6.78904E+01	3.37493E-13
1.00000E+02	9.99728E+01	8.10000E+01	9.32820E+04	2.42434E+01	-4.58286E+04	1.90823E+01	6.94565E+01	-6.30336E-09
1.00000E+02	9.99723E+01	8.20000E+01	9.02745E+04	1.81162E+01	-4.36899E+04	1.65877E+01	7.28567E+01	-3.95109E-09
1.00000E+02	9.99726E+01	8.30000E+01	8.87562E+04	1.94162E+01	-4.27757E+04	1.14220E+01	7.44136E+01	1.78605E-10
1.00000E+02	9.99723E+01	8.40000E+01	8.81674E+04	1.04957E+01	-4.20639E+04	1.40119E+01	7.56730E+01	2.15467E-09
1.00000E+02	9.99722E+01	8.50000E+01	8.85449E+04	1.38164E+01	-4.26051E+04	2.04579E+01	7.47117E+01	2.87041E-09
1.00000E+02	9.99727E+01	8.60000E+01	8.91444E+04	1.75648E+01	-4.28527E+04	3.22652E+00	7.42799E+01	-8.52404E-10
1.00000E+02	9.99726E+01	8.70000E+01	8.97825E+04	9.37123E+00	-4.31305E+04	1.71460E+01	7.38016E+01	3.20100E-09
1.00000E+02	9.99720E+01	8.80000E+01	9.27498E+04	2.15225E+01	-4.52332E+04	1.16881E+01	7.03709E+01	-1.62605E-09
1.00000E+02	9.99722E+01	8.90000E+01	9.33231E+04	1.10330E+01	-4.55579E+04	7.91545E+00	6.98694E+01	4.33618E-09
1.00000E+02	9.99723E+01	9.00000E+01	9.15599E+04	1.76956E+01	-4.44238E+04	1.77904E+01	7.16530E+01	-3.42345E-09
1.00000E+02	9.99721E+01	9.10000E+01	9.07638E+04	1.74876E+01	-4.34983E+04	2.00235E+01	7.31776E+01	-4.31609E-09
1.00000E+02	9.99725E+01	9.20000E+01	9.30835E+04	1.72787E+01	-4.56896E+04	2.07541E+01	6.96679E+01	-5.11704E-09
1.00000E+02	9.99724E+01	9.30000E+01	8.93786E+04	1.24816E+01	-4.29129E+04	1.55430E+01	7.41758E+01	-9.67537E-10
1.00000E+02	9.99725E+01	9.40000E+01	9.09439E+04	2.32763E+01	-4.40362E+04	2.08553E+01	7.22838E+01	-6.40706E-10
1.00000E+02	9.99722E+01	9.50000E+01	8.85659E+04	1.94628E+01	-4.23311E+04	2.07389E+01	7.51953E+01	-1.43118E-09
1.00000E+02	9.99722E+01	9.60000E+01	8.96737E+04	1.35895E+01	-4.32189E+04	1.45698E+01	7.36506E+01	1.15243E-09
1.00000E+02	9.99719E+01	9.70000E+01	8.90276E+04	1.29224E+01	-4.28126E+04	1.01083E+01	7.43497E+01	-7.16445E-10
1.00000E+02	9.99718E+01	9.80000E+01	8.93850E+04	1.05190E+01	-4.28738E+04	1.96773E+01	7.42435E+01	1.20304E-09
1.00000E+02	9.99718E+01	9.90000E+01	8.95838E+04	1.95441E+01	-4.28814E+04	1.39328E+01	7.42304E+01	-3.94628E-10
1.00000E+02	9.99718E+01	1.00000E+02	9.20994E+04	2.30487E+01	-4.49270E+04	9.36560E+00	7.08505E+01	-1.47161E-09
1.00000E+02	9.99720E+01	1.01000E+02	9.24580E+04	1.00765E+01	-4.48740E+04	1.61700E+01	7.09341E+01	-7.09023E-10
1.00000E+02	9.99720E+01	1.02000E+02	9.25306E+04	2.87023E+01	-4.47826E+04	7.48422E+00	7.10790E+01	-1.92723E-09
1.00000E+02	9.99717E+01	1.03000E+02	9.33915E+04	1.05812E+01	-4.58460E+04	1.91533E+01	6.94302E+01	1.95535E-09
1.00000E+02	9.99722E+01	1.04000E+02	9.12323E+04	1.44379E+01	-4.39918E+04	2.53325E+01	7.23566E+01	-1.34635E-09
1.00000E+02	9.99721E+01	1.05000E+02	8.87381E+04	7.64733E+00	-4.22231E+04	1.66963E+01	7.53876E+01	-1.20672E-09
1.00000E+02	9.99723E+01	1.06000E+02	8.80779E+04	7.23950E+00	-4.20408E+04	1.47575E+01	7.57145E+01	-5.38973E-09
1.00000E+02	9.99719E+01	1.07000E+02	8.96607E+04	2.17209E+01	-4.33953E+04	1.49425E+01	7.33512E+01	-6.15041E-09
1.00000E+02	9.99722E+01	1.08000E+02	8.91366E+04	1.02178E+01	-4.26812E+04	2.18349E+01	7.45784E+01	-5.71837E-09
1.00000E+02	9.99723E+01	1.09000E+02	8.75572E+04	1.55782E+01	-4.13749E+04	1.05731E+01	7.69332E+01	-2.92102E-09
1.00000E+02	9.99719E+01	1.10000E+02	8.85703E+04	1.56588E+01	-4.19877E+04	1.75939E+01	7.58102E+01	-6.90816E-09
1.00000E+02	9.99718E+01	1.11000E+02	9.06846E+04	1.15686E+01	-4.36591E+04	1.07008E+01	7.29080E+01	-2.59982E-09
1.00000E+02	9.99722E+01	1.12000E+02	9.24001E+04	2.63901E+01	-4.50706E+04	1.13992E+01	7.06247E+01	-5.29266E-09
1.00000E+02	9.99719E+01	1.13000E+02	9.10850E+04	1.90682E+01	-4.35733E+04	1.33647E+01	7.30516E+01	-2.26072E-09
1.00000E+02	9.99716E+01	1.14000E+02	9.24105E+04	2.07294E+01	-4.45766E+04	1.51066E+01	7.14075E+01	-1.38445E-09
1.00000E+02	9.99720E+01	1.15000E+02	9.04674E+04	1.29298E+01	-4.34980E+04	1.41152E+01	7.31781E+01	-3.17980E-09
1.00000E+02	9.99720E+01	1.16000E+02	8.93893E+04	1.44107E+01	-4.28735E+04	1.02125E+01	7.42440E+01	-1.30139E-09
1.00000E+02	9.99714E+01	1.17000E+02	8.98467E+04	1.62597E+01	-4.30888E+04	1.66558E+01	7.38731E+01	-2.67459E-09
1.00000E+02	9.99716E+01	1.18000E+02	8.77542E+04	8.39843E+00	-4.18706E+04	1.69232E+01	7.60224E+01	-7.46403E-09
1.00000E+02	9.99712E+01	1.19000E+02	8.84086E+04	1.92881E+01	-4.16800E+04	2.25945E+01	7.63700E+01	-3.17569E-09
1.00000E+02	9.99712E+01	1.20000E+02	8.69136E+04	1.43938E+01	-4.06059E+04	1.63551E+01	7.83901E+01	-6.96687E-09
1.00000E+02	9.99715E+01	1.21000E+02	8.99894E+04	1.22160E+01	-4.27023E+04	1.86957E+01	7.45416E+01	-2.69067E-09
1.00000E+02	9.99719E+01	1.22000E+02	8.82158E+04	2.81719E+01	-4.15092E+04	5.40681E+00	7.66842E+01	-6.54184E-09
1.00000E+02	9.99720E+01	1.23000E+02	9.16571E+04	2.89186E+01	-4.44057E+04	1.90290E+01	7.16822E+01	-3.70670E-09
1.00000E+02	9.99721E+01	1.24000E+02	8.95392E+04	2.44882E+01	-4.24040E+04	2.43462E+01	7.50661E+01	-1.14068E-09
1.00000E+02	9.99717E+01	1.25000E+02	9.09698E+04	1.93878E+01	-4.36688E+04	1.95650E+01	7.28918E+01	4.85055E-10
1.00000E+02	9.99719E+01	1.26000E+02	8.92567E+04	5.45476E+00	-4.27609E+04	1.70175E+01	7.44394E+01	5.75678E-10
1.00000E+02	9.99719E+01	1.27000E+02	8.85866E+04	2.46319E+01	-4.14218E+04	8.89755E+00	7.68459E+01	-5.33847E-09
1.00000E+02	9.99719E+01	1.28000E+02	9.14062E+04	1.64580E+01	-4.41867E+04	1.89258E+01	7.20374E+01	-2.60929E-09
1.00000E+02	9.99725E+01	1.29000E+02	9.16477E+04	1.69154E+01	-4.43354E+04	1.87444E+01	7.17959E+01	-5.00456E-09
1.00000E+02	9.99718E+01	1.30000E+02	9.00038E+04	1.49890E+01	-4.24121E+04	2.11813E+01	7.50516E+01	3.14945E-09
1.00000E+02	9.99723E+01	1.31000E+02	8.88981E+04	1.55618E+01	-4.19088E+04	1.10378E+01	7.59530E+01	-5.66134E-09
1.00000E+02	9.99716E+01	1.32000E+02	8.99192E+04	1.16931E+01	-4.28930E+04	2.10561E+01	7.42103E+01	-3.77585E-09
1.00000E+02	9.99720E+01	1.33000E+02	9.08280E+04	7.60595E+00	-4.33026E+04	2.17389E+01	7.35082E+01	-1.99809E-09
1.00000E+02	9.99715E+01	1.34000E+02	9.52781E+04	2.79841E+01	-4.73982E+04	2.85411E+01	6.71565E+01	-2.79410E-09
1.00000E+02	9.99715E+01	1.35000E+02	8.97032E+04	2.63335E+01	-4.25840E+04	1.67912E+01	7.47487E+01	-4.04195E-09
1.00000E+02	9.99717E+01	1.36000E+02	9.59068E+04	3.02706E+01	-4.90735E+04	1.20544E+01	6.48639E+01	-6.75536E-09
1.00000E+02	9.99720E+01	1.37000E+02	9.57685E+04	1.20089E+01	-4.89181E+04	7.63717E+00	6.50700E+01	-4.44464E-10
1.00000E+02	9.99718E+01	1.38000E+02	9.71485E+04	3.01532E+01	-4.99613E+04	9.13433E+00	6.37113E+01	-9.64594E-11
1.00000E+02	9.99715E+01	1.39000E+02	9.08454E+04	1.90683E+01	-4.50415E+04	2.08949E+01	7.06703E+01	-1.93506E-09
1.00000E+02	9.99717E+01	1.40000E+02	8.48831E+04	1.12541E+01	-3.96985E+04	2.25529E+01	8.01818E+01	-3.76866E-09
1.00000E+02	9.99722E+01	1.41000E+02	7.64953E+04	9.54199E+00	-3.06680E+04	8.38055E+00	1.03792E+02	-5.56566E-09
1.00000E+02	9.99723E+01	1.42000E+02	6.67870E+04	7.90888E+00	-1.73706E+04	4.97417E+00	1.83247E+02	-1.84327E-09
1.00000E+02	9.99720E+01	1.43000E+02	5.92069E+04	3.30297E+00	-2.77662E+03	7.06150E+00	1.14639E+03	-5.77005E-09
1.00000E+02	9.99720E+01	1.44000E+02	6.24846E+04	1.17541E+00	-9.13337E+03	8.98450E+00	3.48513E+02	-2.54750E-09
1.25000E+02	1.24982E+02	1.00000E+00	1.00174E+05	1.52394E+01	-5.14884E+04	2.53757E+01	6.18216E+01	5.49528E-08
1.25000E+02	1.24982E+02	2.00000E+00	9.90050E+04	1.66297E+01	-5.04542E+04	1.96199E+01	6.30889E+01	1.85447E-08
1.25000E+02	1.24982E+02	3.00000E+00	9.75094E+04	2.26215E+01	-4.96407E+04	2.22909E+01	6.41227E+01	1.24672E-08
1.25000E+02	1.24982E+02	4.00000E+00	9.44327E+04	2.48904E+01	-4.70768E+04	2.44917E+01	6.76150E+01	1.07789E-08
1.25000E+02	1.24983E+02	5.00000E+00	1.00639E+05	1.95182E+01	-5.16759E+04	2.25096E+01	6.15974E+01	1.25737E-08
1.25000E+02	1.24982E+02	6.00000E+00	1.00166E+05	1.83565E+01	-5.13275E+04	2.12146E+01	6.20155E+01	6.69694E-09
1.25000E+02	1.24982E+02	7.00000E+00	9.92548E+04	2.03839E+01	-5.09297E+04	1.52804E+01	6.24998E+01	1.48458E-08
1.25000E+02	1.24983E+02	8.00000E+00	9.65540E+04	2.07550E+01	-4.90581E+04	2.75602E+01	6.48842E+01	6.09417E-09
1.25000E+02	1.24983E+02	9.00000E+00	9.63649E+04	1.75287E+01	-4.89006E+04	1.96919E+01	6.50933E+01	1.41142E-08
1.25000E+02	1.24983E+02	1.00000E+01	9.61910E+04	2.27992E+01	-4.83509E+04	2.44872E+01	6.58333E+01	8.94031E-09
1.25000E+02	1.24983E+02	1.10000E+01	9.46125E+04	1.89315E+01	-4.70699E+04	2.55906E+01	6.76250E+01	3.84917E-09
1.25000E+02	1.24982E+02	1.20000E+01	9.46245E+04	1.46868E+01	-4.71910E+04	2.30937E+01	6.74514E+01	1.58687E-09
1.25000E+02	1.24983E+02	1.30000E+01	9.59593E+04	1.59127E+01	-4.82950E+04	2.07483E+01	6.59094E+01	2.25161E-09
1.25000E+02	1.24983E+02	1.40000E+01	9.56740E+04	1.81226E+01	-4.83073E+04	2.43042E+01	6.58927E+01	7.51620E-09
1.25000E+02	1.24983E+02	1.50000E+01	9.67021E+04	2.54646E+01	-4.91365E+04	2.32199E+01	6.47807E+01	9.36830E-09
1.25000E+02	1.24983E+02	1.60000E+01	9.13796E+04	1.48113E+01	-4.52400E+04	1.94986E+01	7.03603E+01	6.54967E-09
1.25000E+02	1.24983E+02	1.70000E+01	9.32503E+04	2.78970E+00	-4.65531E+04	2.71045E+01	6.83757E+01	5.39907E-09
1.25000E+02	1.24983E+02	1.80000E+01	9.85062E+04	1.69189E+01	-5.04881E+04	1.12820E+01	6.30465E+01	1.70886E-09
1.25000E+02	1.24983E+02	1.90000E+01	9.60829E+04	2.69032E+01	-4.85691E+04	1.82239E+01	6.55375E+01	4.69430E-09
1.25000E+02	1.24983E+02	2.00000E+01	9.34979E+04	1.52776E+01	-4.62354E+04	3.68796E+01	6.88454E+01	-2.61968E-09
1.25000E+02	1.24983E+02	2.10000E+01	1.00611E+05	1.35144E+01	-5.17424E+04	1.34213E+01	6.15182E+01	1.58487E-09
1.25000E+02	1.24982E+02	2.20000E+01	9.51088E+04	2.80248E+01	-4.74042E+04	1.25632E+01	6.71480E+01	3.79842E-09
1.25000E+02	1.24983E+02	2.30000E+01	9.41688E+04	1.68215E+01	-4.68952E+04	1.99011E+01	6.78769E+01	-1.53679E-09
1.25000E+02	1.24982E+02	2.40000E+01	9.36588E+04	8.10072E+00	-4.67993E+04	1.99145E+01	6.80160E+01	4.57883E-10
1.25000E+02	1.24982E+02	2.50000E+01	9.25803E+04	2.64589E+01	-4.60353E+04	1.65253E+01	6.91447E+01	-4.34693E-10
1.25000E+02	1.24982E+02	2.60000E+01	9.50042E+04	7.13566E+00	-4.81332E+04	2.35677E+01	6.61310E+01	7.11603E-09
1.25000E+02	1.24982E+02	2.70000E+01	9.17592E+04	1.60104E+01	-4.54725E+04	1.82657E+01	7.00006E+01	1.55384E-09
1.25000E+02	1.24983E+02	2.80000E+01	9.45070E+04	2.48112E+01	-4.74506E+04	1.81412E+01	6.70823E+01	6.86322E-09
1.25000E+02	1.24982E+02	2.90000E+01	9.50384E+04	1.67520E+01	-4.79588E+04	1.94723E+01	6.63715E+01	4.74384E-09
1.25000E+02	1.24982E+02	3.00000E+01	9.45217E+04	1.22903E+01	-4.75557E+04	2.09820E+01	6.69341E+01	4.45569E-10
1.25000E+02	1.24982E+02	3.10000E+01	9.86285E+04	1.87034E+01	-5.02592E+04	1.64186E+01	6.33337E+01	3.58763E-09
1.25000E+02	1.24983E+02	3.20000E+01	9.30707E+04	2.31674E+01	-4.58035E+04	1.73232E+01	6.94946E+01	4.98522E-09
1.25000E+02	1.24982E+02	3.30000E+01	9.51264E+04	2.64026E+01	-4.74347E+04	3.07884E+01	6.71048E+01	-2.59079E-10
1.25000E+02	1.24983E+02	3.40000E+01	9.38303E+04	2.31575E+01	-4.65149E+04	2.06375E+01	6.84318E+01	4.97700E-10
1.25000E+02	1.24982E+02	3.50000E+01	9.41827E+04	1.86432E+01	-4.70589E+04	1.82219E+01	6.76407E+01	5.93522E-09
1.25000E+02	1.24982E+02	3.60000E+01	9.57812E+04	1.37523E+01	-4.84971E+04	1.95607E+01	6.56349E+01	-4.76154E-09
1.25000E+02	1.24982E+02	3.70000E+01	9.06086E+04	1.67118E+01	-4.43147E+04	1.51453E+01	7.18294E+01	8.16099E-10
1.25000E+02	1.24982E+02	3.80000E+01	9.37639E+04	2.89179E+01	-4.70006E+04	1.95422E+01	6.77246E+01	7.42711E-09
1.25000E+02	1.24982E+02	3.90000E+01	9.24770E+04	2.35082E+01	-4.60575E+04	2.51899E+01	6.91114E+01	1.81613E-09
1.25000E+02	1.24982E+02	4.00000E+01	9.15060E+04	1.20169E+01	-4.48865E+04	7.65757E+00	7.09143E+01	4.79051E-09
1.25000E+02	1.24982E+02	4.10000E+01	9.63708E+04	1.91595E+01	-4.87840E+04	1.78272E+01	6.52489E+01	1.78701E-09
1.25000E+02	1.24982E+02	4.20000E+01	9.44944E+04	2.77229E+01	-4.72863E+04	1.89815E+01	6.73155E+01	2.77383E-09
1.25000E+02	1.24982E+02	4.30000E+01	9.29355E+04	1.91586E+01	-4.57196E+04	1.85535E+01	6.96222E+01	-5.96426E-10
1.25000E+02	1.24982E+02	4.40000E+01	9.73477E+04	2.77368E+01	-4.89657E+04	2.77193E+01	6.50067E+01	1.93438E-09
1.25000E+02	1.24982E+02	4.50000E+01	9.80115E+04	2.36016E+01	-4.97027E+04	1.26269E+01	6.40427E+01	5.16818E-09
1.25000E+02	1.24982E+02	4.60000E+01	9.33859E+04	2.24557E+01	-4.60024E+04	2.35816E+01	6.91941E+01	2.42961E-09
1.25000E+02	1.24982E+02	4.70000E+01	9.24139E+04	2.04491E+01	-4.56270E+04	1.39975E+01	6.97635E+01	-2.17962E-09
1.25000E+02	1.24982E+02	4.80000E+01	9.12153E+04	1.20669E+01	-4.46985E+04	2.03528E+01	7.12126E+01	-3.07185E-09
1.25000E+02	1.24982E+02	4.90000E+01	8.94704E+04	2.36163E+01	-4.34971E+04	1.99195E+01	7.31796E+01	6.06343E-09
1.25000E+02	1.24982E+02	5.00000E+01	9.07087E+04	2.16851E+01	-4.45685E+04	9.00098E+00	7.14203E+01	-3.34627E-11
1.25000E+02	1.24982E+02	5.10000E+01	9.41938E+04	2.40946E+01	-4.71750E+04	2.70132E+01	6.74742E+01	-1.45533E-09
1.25000E+02	1.24982E+02	5.20000E+01	8.97535E+04	1.81482E+01	-4.35309E+04	1.45630E+01	7.31228E+01	3.09517E-09
1.25000E+02	1.24982E+02	5.30000E+01	9.33709E+04	2.24459E+01	-4.64524E+04	1.61696E+01	6.85238E+01	-5.20613E-10
1.25000E+02	1.24982E+02	5.40000E+01	9.55694E+04	1.16344E+00	-4.76086E+04	2.29281E+01	6.68597E+01	4.57636E-09
1.25000E+02	1.24982E+02	5.50000E+01	9.31165E+04	1.25823E+01	-4.56377E+04	1.73698E+01	6.97472E+01	2.62922E-09
1.25000E+02	1.24982E+02	5.60000E+01	9.22143E+04	1.73011E+01	-4.48601E+04	1.80506E+01	7.09561E+01	-6.86088E-10
1.25000E+02	1.24982E+02	5.70000E+01	9.69305E+04	2.19697E+01	-4.88995E+04	2.36091E+01	6.50947E+01	5.81283E-09
1.25000E+02	1.24982E+02	5.80000E+01	9.12497E+04	1.95818E+01	-4.45418E+04	2.37235E+01	7.14632E+01	9.80254E-10
1.25000E+02	1.24982E+02	5.90000E+01	9.06344E+04	1.10028E+01	-4.42087E+04	1.62322E+01	7.20016E+01	-3.31149E-09
1.25000E+02	1.24982E+02	6.00000E+01	8.91049E+04	1.89873E+01	-4.30134E+04	1.76459E+01	7.40025E+01	-1.80982E-09
1.25000E+02	1.24982E+02	6.10000E+01	9.09208E+04	1.28860E+01	-4.44657E+04	9.46839E+00	7.15854E+01	-1.46681E-09
1.25000E+02	1.24982E+02	6.20000E+01	9.31888E+04	1.77068E+01	-4.67032E+04	2.40333E+01	6.81559E+01	-6.52727E-10
1.25000E+02	1.24982E+02	6.30000E+01	9.15121E+04	1.69280E+01	-4.50098E+04	1.18159E+01	7.07201E+01	-3.88893E-09
1.25000E+02	1.24982E+02	6.40000E+01	9.22662E+04	3.04556E+01	-4.51843E+04	1.96003E+01	7.04470E+01	-3.39454E-10
1.25000E+02	1.24981E+02	6.50000E+01	9.28789E+04	2.16210E+01	-4.57223E+04	2.13751E+01	6.96181E+01	4.68558E-09
1.25000E+02	1.24982E+02	6.60000E+01	9.20071E+04	2.58421E+01	-4.48127E+04	1.07700E+01	7.10312E+01	3.70073E-09
1.25000E+02	1.24981E+02	6.70000E+01	9.23666E+04	1.32214E+01	-4.49334E+04	3.00056E+01	7.08403E+01	-5.37118E-09
1.25000E+02	1.24981E+02	6.80000E+01	9.69549E+04	1.70848E+01	-4.88111E+04	1.71937E+01	6.52125E+01	5.45141E-09
1.25000E+02	1.24981E+02	6.90000E+01	9.28095E+04	1.54494E+01	-4.53678E+04	1.69932E+01	7.01620E+01	-3.08513E-10
1.25000E+02	1.24982E+02	7.00000E+01	9.02016E+04	1.43996E+01	-4.36618E+04	1.81803E+01	7.29035E+01	1.07014E-09
1.25000E+02	1.24981E+02	7.10000E+01	9.00509E+04	1.49250E+01	-4.37485E+04	1.24497E+01	7.27590E+01	-1.57678E-09
1.25000E+02	1.24981E+02	7.20000E+01	9.02387E+04	2.07414E+01	-4.38488E+04	9.01368E+00	7.25925E+01	4.94944E-12
1.25000E+02	1.24982E+02	7.30000E+01	8.95271E+04	1.76255E+01	-4.35044E+04	1.88479E+01	7.31673E+01	2.40774E-09
1.25000E+02	1.24981E+02	7.40000E+01	9.00170E+04	2.17791E+01	-4.37456E+04	2.18481E+01	7.27639E+01	-4.23149E-09
