#Measurement:		CV
#Sensor type:		HPK_6in_135
#Needle measurement:	0
#Identifier:		OpenNeg
#Timestamp:		29.6.2017 16:25 
#Voltage delay:		30.0 s
#Switch delay:		0.1 s
#Compliance level:		0.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		50000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		
#VISA source:		Source_2410
#VISA DMM:		KEITHLEY_6487
#VISA LCR:		LCR_E4980
#HexPlot cmd:		HexPlot.exe -df NONE -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.txt" -g  "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\hex_positions_HPK_128ch_6inch_testcap.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.pdf" -CV  -p HEX -ys 1  -select -450  -if SELECTOR:PADNUM:VAL:no:no:no:no:no:no:no:no  -pn 0 
#Comments:		WARNING: no CV open correction value found for -50 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -75 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -100 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -125 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -150 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -175 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -200 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -225 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -250 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -270 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -280 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -290 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -300 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -310 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -320 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -330 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -350 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -375 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -400 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -450 V. Inserted dummy values (-1000000) instead. 

#Voltage	#Channel	#Cp uncorr.	#Cs uncorr.
#[V]     	#         	#[pF]        	#[pF]        
-50.0	120		1.1521E+1	1.2722E+2
-50.0	121		1.3699E+1	7.4789E+1
-50.0	122		1.1533E+1	1.1913E+2
-50.0	123		1.1421E+1	1.0878E+2
-50.0	124		1.3755E+1	7.5609E+1
-50.0	125		1.0887E+1	1.3530E+2
-50.0	126		1.3873E+1	7.5076E+1
-50.0	127		1.3784E+1	7.7419E+1
-50.0	128		1.0882E+1	1.3399E+2
-50.0	129		1.3615E+1	7.2256E+1
-50.0	130		1.3645E+1	7.5290E+1
-50.0	131		1.3818E+1	7.6297E+1
-50.0	132		1.1073E+1	1.3126E+2
-50.0	133		1.1387E+1	1.1168E+2
-50.0	134		1.3334E+1	6.7587E+1
-50.0	135		1.3760E+1	7.5037E+1
-50.0	136		1.0737E+1	1.2319E+2
-50.0	137		1.3486E+1	6.5377E+1
-50.0	138		1.3341E+1	6.4025E+1
-50.0	139		1.3961E+1	7.1009E+1
-50.0	140		1.4407E+1	8.0629E+1
-50.0	141		1.4386E+1	1.0444E+2
-50.0	142		9.3160E+0	2.9898E+2
-50.0	143		1.4504E+0	-5.3665E+2
-50.0	144		4.5208E+0	-9.6994E+2
-50.0	145		1.0601E+1	1.2789E+2
-50.0	146		1.3174E+1	6.2653E+1
-50.0	147		1.3199E+1	6.2873E+1
-50.0	148		1.3192E+1	6.2801E+1
-50.0	149		-2.7121E+1	-1.1387E+2
-50.0	150		-2.8306E+1	-1.1740E+2
-50.0	151		-2.7111E+1	-1.1399E+2
-50.0	152		-2.8364E+1	-1.1815E+2
-75.0	1		1.2895E+1	6.1606E+1
-75.0	2		1.2973E+1	6.2953E+1
-75.0	3		1.3168E+1	6.3993E+1
-75.0	4		1.3427E+1	6.7501E+1
-75.0	5		1.2815E+1	6.1449E+1
-75.0	6		1.2860E+1	6.1968E+1
-75.0	7		1.2985E+1	6.2412E+1
-75.0	8		1.3274E+1	6.4761E+1
-75.0	9		1.3275E+1	6.5171E+1
-75.0	10		1.3241E+1	6.5885E+1
-75.0	11		1.3384E+1	6.7727E+1
-75.0	12		1.3396E+1	6.7483E+1
-75.0	13		1.3279E+1	6.5926E+1
-75.0	14		1.3347E+1	6.5878E+1
-75.0	15		1.3251E+1	6.4751E+1
-75.0	16		1.3816E+1	7.0367E+1
-75.0	17		1.3599E+1	6.8415E+1
-75.0	18		1.3082E+1	6.3013E+1
-75.0	19		1.3294E+1	6.5573E+1
-75.0	20		1.3486E+1	6.8958E+1
-75.0	21		1.2822E+1	6.1497E+1
-75.0	22		1.3327E+1	6.7189E+1
-75.0	23		1.3446E+1	6.7945E+1
