#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               -1.0 C
#  Switchcard temperature:              24.4 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#Voltage	#Channel	#C_parallel	#Tot. curr.	#Act. vlt.
#[V]     	#         	#[pF]       #[nA]        	#[V]
2.30000E+02	1.07000E+02	7.32040E+01	-4.64653E-09	2.29969E+02
2.30000E+02	1.08000E+02	7.44362E+01	-1.72942E-09	2.29970E+02
2.30000E+02	1.09000E+02	7.67432E+01	2.16807E-09	2.29970E+02
2.30000E+02	1.10000E+02	7.56603E+01	1.64185E-10	2.29970E+02
2.30000E+02	1.11000E+02	7.27657E+01	2.28566E-09	2.29969E+02
2.30000E+02	1.12000E+02	7.04877E+01	1.35546E-09	2.29969E+02
2.30000E+02	1.13000E+02	7.28718E+01	4.45970E-10	2.29969E+02
2.30000E+02	1.14000E+02	7.12814E+01	-3.50844E-09	2.29970E+02
2.30000E+02	1.15000E+02	7.30086E+01	-2.52368E-09	2.29970E+02
2.30000E+02	1.16000E+02	7.40918E+01	-4.78931E-09	2.29970E+02
2.30000E+02	1.17000E+02	7.37226E+01	-2.34489E-09	2.29970E+02
2.30000E+02	1.18000E+02	7.58481E+01	-1.57887E-09	2.29970E+02
2.30000E+02	1.19000E+02	7.62131E+01	-5.03649E-09	2.29970E+02
2.30000E+02	1.20000E+02	7.82402E+01	-2.82123E-09	2.29969E+02
2.30000E+02	1.21000E+02	7.43941E+01	-4.98366E-09	2.29970E+02
2.30000E+02	1.22000E+02	7.65159E+01	-1.15847E-10	2.29970E+02
2.30000E+02	1.23000E+02	7.15743E+01	-4.21190E-09	2.29969E+02
2.30000E+02	1.24000E+02	7.49115E+01	-4.10067E-09	2.29970E+02
2.30000E+02	1.25000E+02	7.27371E+01	-2.59946E-09	2.29970E+02
2.30000E+02	1.26000E+02	7.42825E+01	-1.16784E-09	2.29970E+02
2.30000E+02	1.27000E+02	7.66967E+01	-1.92060E-09	2.29970E+02
2.30000E+02	1.28000E+02	7.18958E+01	3.07861E-09	2.29970E+02
2.30000E+02	1.29000E+02	7.16533E+01	2.31708E-09	2.29970E+02
2.30000E+02	1.30000E+02	7.49063E+01	5.10266E-10	2.29970E+02
2.30000E+02	1.31000E+02	7.57875E+01	4.44342E-09	2.29970E+02
2.30000E+02	1.32000E+02	7.40718E+01	1.13614E-09	2.29970E+02
2.30000E+02	1.33000E+02	7.33869E+01	-3.92864E-09	2.29970E+02
2.30000E+02	1.34000E+02	6.70333E+01	-2.56342E-09	2.29970E+02
2.30000E+02	1.35000E+02	7.45917E+01	-1.55896E-09	2.29970E+02
2.30000E+02	1.36000E+02	6.47499E+01	5.43528E-10	2.29970E+02
2.30000E+02	1.37000E+02	6.49283E+01	1.49071E-09	2.29970E+02
2.30000E+02	1.38000E+02	6.35903E+01	-1.26694E-11	2.29970E+02
2.30000E+02	1.39000E+02	7.05364E+01	-2.17452E-09	2.29970E+02
2.30000E+02	1.40000E+02	8.00163E+01	-8.49128E-09	2.29970E+02
2.30000E+02	1.41000E+02	1.03564E+02	-5.73051E-09	2.29970E+02
2.30000E+02	1.42000E+02	1.82572E+02	6.39971E-10	2.29970E+02
2.30000E+02	1.43000E+02	1.12110E+03	-4.90988E-10	2.29970E+02
2.30000E+02	1.44000E+02	3.46097E+02	-1.78035E-09	2.29970E+02
2.50000E+02	1.00000E+00	6.17357E+01	2.33070E-08	2.49982E+02
2.50000E+02	2.00000E+00	6.29700E+01	2.67284E-08	2.49982E+02
2.50000E+02	3.00000E+00	6.39949E+01	1.54762E-08	2.49982E+02
2.50000E+02	4.00000E+00	6.74611E+01	1.14405E-08	2.49982E+02
2.50000E+02	5.00000E+00	6.14435E+01	7.59124E-09	2.49982E+02
2.50000E+02	6.00000E+00	6.18998E+01	1.39507E-08	2.49981E+02
2.50000E+02	7.00000E+00	6.23703E+01	7.06781E-09	2.49982E+02
2.50000E+02	8.00000E+00	6.47238E+01	4.50406E-09	2.49982E+02
2.50000E+02	9.00000E+00	6.49697E+01	6.13080E-09	2.49982E+02
2.50000E+02	1.00000E+01	6.56896E+01	3.09422E-09	2.49982E+02
2.50000E+02	1.10000E+01	6.74719E+01	1.56288E-09	2.49982E+02
2.50000E+02	1.20000E+01	6.73200E+01	5.65319E-09	2.49982E+02
2.50000E+02	1.30000E+01	6.57822E+01	2.79900E-09	2.49982E+02
2.50000E+02	1.40000E+01	6.57534E+01	1.13212E-09	2.49982E+02
2.50000E+02	1.50000E+01	6.46437E+01	1.24410E-09	2.49982E+02
2.50000E+02	1.60000E+01	7.02057E+01	4.54213E-09	2.49982E+02
2.50000E+02	1.70000E+01	6.82403E+01	-1.52767E-09	2.49982E+02
2.50000E+02	1.80000E+01	6.29224E+01	5.14152E-10	2.49982E+02
2.50000E+02	1.90000E+01	6.54023E+01	2.04604E-09	2.49982E+02
2.50000E+02	2.00000E+01	6.87322E+01	-1.63622E-09	2.49982E+02
2.50000E+02	2.10000E+01	6.13984E+01	-1.04782E-09	2.49983E+02
2.50000E+02	2.20000E+01	6.69865E+01	3.48807E-09	2.49982E+02
2.50000E+02	2.30000E+01	6.77636E+01	2.81184E-09	2.49982E+02
2.50000E+02	2.40000E+01	6.79090E+01	1.11780E-10	2.49983E+02
2.50000E+02	2.50000E+01	6.89875E+01	7.72425E-09	2.49982E+02
2.50000E+02	2.60000E+01	6.59907E+01	2.14654E-09	2.49982E+02
2.50000E+02	2.70000E+01	6.98391E+01	1.85023E-09	2.49982E+02
2.50000E+02	2.80000E+01	6.69626E+01	1.81324E-09	2.49982E+02
2.50000E+02	2.90000E+01	6.62625E+01	2.13663E-09	2.49982E+02
2.50000E+02	3.00000E+01	6.68251E+01	7.28886E-10	2.49982E+02
2.50000E+02	3.10000E+01	6.32137E+01	8.46345E-09	2.49982E+02
2.50000E+02	3.20000E+01	6.93735E+01	9.77927E-10	2.49982E+02
2.50000E+02	3.30000E+01	6.69482E+01	4.70651E-10	2.49981E+02
2.50000E+02	3.40000E+01	6.82881E+01	-1.73516E-09	2.49982E+02
2.50000E+02	3.50000E+01	6.75304E+01	3.39717E-09	2.49982E+02
2.50000E+02	3.60000E+01	6.55302E+01	8.89783E-10	2.49982E+02
2.50000E+02	3.70000E+01	7.17104E+01	-4.68794E-11	2.49982E+02
2.50000E+02	3.80000E+01	6.76268E+01	-1.63276E-09	2.49982E+02
2.50000E+02	3.90000E+01	6.89760E+01	4.18925E-09	2.49982E+02
2.50000E+02	4.00000E+01	7.07350E+01	1.51675E-09	2.49981E+02
2.50000E+02	4.10000E+01	6.51026E+01	-4.13006E-09	2.49981E+02
2.50000E+02	4.20000E+01	6.71750E+01	5.36284E-09	2.49981E+02
2.50000E+02	4.30000E+01	6.94948E+01	-2.19841E-09	2.49981E+02
2.50000E+02	4.40000E+01	6.48598E+01	2.04978E-09	2.49982E+02
2.50000E+02	4.50000E+01	6.39069E+01	4.47129E-09	2.49982E+02
2.50000E+02	4.60000E+01	6.90414E+01	6.15806E-09	2.49982E+02
2.50000E+02	4.70000E+01	6.96279E+01	-6.51244E-10	2.49982E+02
2.50000E+02	4.80000E+01	7.11059E+01	-2.32031E-09	2.49982E+02
2.50000E+02	4.90000E+01	7.29931E+01	-2.23936E-09	2.49981E+02
2.50000E+02	5.00000E+01	7.12601E+01	-1.99768E-09	2.49982E+02
2.50000E+02	5.10000E+01	6.73384E+01	-2.72178E-09	2.49982E+02
2.50000E+02	5.20000E+01	7.29673E+01	3.15416E-09	2.49982E+02
2.50000E+02	5.30000E+01	6.84055E+01	5.81418E-10	2.49981E+02
2.50000E+02	5.40000E+01	6.67272E+01	3.32974E-10	2.49982E+02
2.50000E+02	5.50000E+01	6.96397E+01	5.80652E-10	2.49981E+02
2.50000E+02	5.60000E+01	7.08512E+01	-3.12568E-09	2.49982E+02
2.50000E+02	5.70000E+01	6.49698E+01	3.46173E-09	2.49982E+02
2.50000E+02	5.80000E+01	7.13078E+01	-1.43985E-09	2.49982E+02
2.50000E+02	5.90000E+01	7.18684E+01	-1.95158E-09	2.49982E+02
2.50000E+02	6.00000E+01	7.38273E+01	-4.82881E-09	2.49982E+02
2.50000E+02	6.10000E+01	7.14316E+01	-2.44345E-10	2.49982E+02
2.50000E+02	6.20000E+01	6.80545E+01	-2.76849E-09	2.49982E+02
2.50000E+02	6.30000E+01	7.05839E+01	4.12616E-09	2.49982E+02
2.50000E+02	6.40000E+01	7.03595E+01	2.46258E-09	2.49982E+02
2.50000E+02	6.50000E+01	6.94877E+01	-2.20167E-09	2.49982E+02
2.50000E+02	6.60000E+01	7.08853E+01	-2.74171E-10	2.49982E+02
2.50000E+02	6.70000E+01	7.06619E+01	-1.31927E-09	2.49982E+02
2.50000E+02	6.80000E+01	6.50911E+01	5.37561E-09	2.49982E+02
2.50000E+02	6.90000E+01	6.99984E+01	-1.38186E-09	2.49982E+02
2.50000E+02	7.00000E+01	7.27582E+01	-2.65184E-09	2.49982E+02
2.50000E+02	7.10000E+01	7.26254E+01	-4.05276E-09	2.49982E+02
2.50000E+02	7.20000E+01	7.24540E+01	5.67992E-09	2.49982E+02
2.50000E+02	7.30000E+01	7.30558E+01	1.53146E-09	2.49982E+02
2.50000E+02	7.40000E+01	7.26296E+01	5.62487E-10	2.49982E+02
2.50000E+02	7.50000E+01	7.07393E+01	-1.27024E-09	2.49981E+02
2.50000E+02	7.60000E+01	7.17460E+01	-3.05331E-09	2.49982E+02
2.50000E+02	7.70000E+01	6.82823E+01	-2.18107E-09	2.49982E+02
2.50000E+02	7.80000E+01	6.69499E+01	-1.13791E-10	2.49982E+02
2.50000E+02	7.90000E+01	6.77601E+01	-3.62230E-09	2.49982E+02
2.50000E+02	8.00000E+01	6.77369E+01	2.54920E-09	2.49982E+02
2.50000E+02	8.10000E+01	6.93080E+01	-1.00365E-09	2.49982E+02
2.50000E+02	8.20000E+01	7.27002E+01	-1.14361E-09	2.49982E+02
2.50000E+02	8.30000E+01	7.42453E+01	2.62223E-09	2.49982E+02
2.50000E+02	8.40000E+01	7.55011E+01	-1.13219E-10	2.49982E+02
2.50000E+02	8.50000E+01	7.45297E+01	-2.22368E-09	2.49982E+02
2.50000E+02	8.60000E+01	7.40860E+01	-7.42388E-10	2.49982E+02
2.50000E+02	8.70000E+01	7.36419E+01	-2.65258E-09	2.49982E+02
2.50000E+02	8.80000E+01	7.02105E+01	-1.06239E-09	2.49982E+02
2.50000E+02	8.90000E+01	6.96784E+01	-1.86911E-09	2.49982E+02
2.50000E+02	9.00000E+01	7.15062E+01	-4.12822E-09	2.49982E+02
2.50000E+02	9.10000E+01	7.30294E+01	-4.41107E-09	2.49982E+02
2.50000E+02	9.20000E+01	6.95428E+01	8.06104E-11	2.49982E+02
2.50000E+02	9.30000E+01	7.40026E+01	-1.48642E-09	2.49982E+02
2.50000E+02	9.40000E+01	7.21205E+01	-3.86465E-09	2.49982E+02
2.50000E+02	9.50000E+01	7.49865E+01	-3.25181E-09	2.49982E+02
2.50000E+02	9.60000E+01	7.34495E+01	3.43616E-09	2.49982E+02
2.50000E+02	9.70000E+01	7.41871E+01	-3.04060E-09	2.49982E+02
2.50000E+02	9.80000E+01	7.40481E+01	2.11272E-09	2.49982E+02
2.50000E+02	9.90000E+01	7.40708E+01	-4.55990E-11	2.49982E+02
2.50000E+02	1.00000E+02	7.06900E+01	-3.96425E-09	2.49982E+02
2.50000E+02	1.01000E+02	7.07699E+01	-7.08090E-11	2.49982E+02
2.50000E+02	1.02000E+02	7.08774E+01	-4.71998E-10	2.49982E+02
2.50000E+02	1.03000E+02	6.92300E+01	5.10079E-10	2.49982E+02
2.50000E+02	1.04000E+02	7.21808E+01	-8.20421E-10	2.49982E+02
2.50000E+02	1.05000E+02	7.52245E+01	-3.74645E-09	2.49982E+02
2.50000E+02	1.06000E+02	7.55455E+01	5.15366E-09	2.49982E+02
2.50000E+02	1.07000E+02	7.32028E+01	-1.41255E-10	2.49982E+02
2.50000E+02	1.08000E+02	7.43971E+01	6.99303E-10	2.49982E+02
2.50000E+02	1.09000E+02	7.67322E+01	4.47412E-10	2.49982E+02
2.50000E+02	1.10000E+02	7.56079E+01	-1.19549E-09	2.49981E+02
2.50000E+02	1.11000E+02	7.27574E+01	-8.16696E-10	2.49981E+02
2.50000E+02	1.12000E+02	7.04765E+01	-3.79519E-09	2.49981E+02
2.50000E+02	1.13000E+02	7.28903E+01	-5.99811E-09	2.49982E+02
2.50000E+02	1.14000E+02	7.12226E+01	1.41816E-09	2.49982E+02
2.50000E+02	1.15000E+02	7.29833E+01	-2.34537E-09	2.49982E+02
2.50000E+02	1.16000E+02	7.40888E+01	-3.03131E-09	2.49982E+02
2.50000E+02	1.17000E+02	7.36991E+01	2.35331E-09	2.49982E+02
2.50000E+02	1.18000E+02	7.58263E+01	-1.80877E-09	2.49982E+02
2.50000E+02	1.19000E+02	7.61780E+01	-5.48284E-09	2.49982E+02
2.50000E+02	1.20000E+02	7.81744E+01	-3.28179E-09	2.49982E+02
2.50000E+02	1.21000E+02	7.43697E+01	-4.95362E-09	2.49982E+02
2.50000E+02	1.22000E+02	7.64902E+01	-3.52540E-10	2.49982E+02
2.50000E+02	1.23000E+02	7.15487E+01	-5.03302E-09	2.49981E+02
2.50000E+02	1.24000E+02	7.49095E+01	-4.82526E-09	2.49981E+02
2.50000E+02	1.25000E+02	7.27327E+01	-5.35676E-09	2.49981E+02
2.50000E+02	1.26000E+02	7.42476E+01	-5.38884E-09	2.49982E+02
2.50000E+02	1.27000E+02	7.66671E+01	-4.19570E-09	2.49982E+02
2.50000E+02	1.28000E+02	7.18573E+01	-4.39690E-09	2.49981E+02
2.50000E+02	1.29000E+02	7.16543E+01	-2.19037E-09	2.49982E+02
2.50000E+02	1.30000E+02	7.48631E+01	-2.14368E-09	2.49982E+02
2.50000E+02	1.31000E+02	7.57745E+01	1.14510E-09	2.49982E+02
2.50000E+02	1.32000E+02	7.40649E+01	-4.47223E-09	2.49981E+02
2.50000E+02	1.33000E+02	7.33077E+01	-1.59258E-09	2.49982E+02
2.50000E+02	1.34000E+02	6.70236E+01	-4.16967E-09	2.49982E+02
2.50000E+02	1.35000E+02	7.45701E+01	-2.26429E-09	2.49982E+02
2.50000E+02	1.36000E+02	6.47396E+01	-4.81756E-09	2.49982E+02
2.50000E+02	1.37000E+02	6.49273E+01	-5.68662E-09	2.49982E+02
2.50000E+02	1.38000E+02	6.35812E+01	-2.47395E-09	2.49982E+02
2.50000E+02	1.39000E+02	7.04915E+01	-1.28713E-09	2.49982E+02
2.50000E+02	1.40000E+02	7.99738E+01	4.39575E-09	2.49982E+02
2.50000E+02	1.41000E+02	1.03523E+02	-1.73094E-09	2.49982E+02
2.50000E+02	1.42000E+02	1.82440E+02	-2.43389E-09	2.49982E+02
2.50000E+02	1.43000E+02	1.12010E+03	-4.25845E-09	2.49981E+02
2.50000E+02	1.44000E+02	3.45852E+02	-2.58491E-09	2.49982E+02
3.00000E+02	1.00000E+00	6.17614E+01	4.42428E-08	3.00004E+02
3.00000E+02	2.00000E+00	6.29819E+01	3.62525E-08	3.00004E+02
3.00000E+02	3.00000E+00	6.39787E+01	2.31346E-08	3.00004E+02
3.00000E+02	4.00000E+00	6.74578E+01	2.96811E-08	3.00004E+02
3.00000E+02	5.00000E+00	6.14418E+01	2.12695E-08	3.00005E+02
3.00000E+02	6.00000E+00	6.18929E+01	1.12368E-08	3.00004E+02
3.00000E+02	7.00000E+00	6.23506E+01	1.19567E-08	3.00004E+02
3.00000E+02	8.00000E+00	6.46664E+01	1.08655E-08	3.00004E+02
3.00000E+02	9.00000E+00	6.49235E+01	8.45534E-09	3.00004E+02
3.00000E+02	1.00000E+01	6.56610E+01	7.83960E-09	3.00004E+02
3.00000E+02	1.10000E+01	6.74339E+01	2.63851E-09	3.00004E+02
3.00000E+02	1.20000E+01	6.72771E+01	4.59927E-09	3.00004E+02
3.00000E+02	1.30000E+01	6.57242E+01	4.87704E-09	3.00004E+02
3.00000E+02	1.40000E+01	6.56856E+01	1.52640E-09	3.00004E+02
3.00000E+02	1.50000E+01	6.46199E+01	1.42616E-09	3.00004E+02
3.00000E+02	1.60000E+01	7.01732E+01	1.09005E-08	3.00004E+02
3.00000E+02	1.70000E+01	6.81881E+01	4.33682E-09	3.00004E+02
3.00000E+02	1.80000E+01	6.28796E+01	1.58547E-09	3.00004E+02
3.00000E+02	1.90000E+01	6.53704E+01	6.27164E-10	3.00004E+02
3.00000E+02	2.00000E+01	6.86377E+01	1.05251E-08	3.00004E+02
3.00000E+02	2.10000E+01	6.13506E+01	3.42245E-09	3.00004E+02
3.00000E+02	2.20000E+01	6.69442E+01	1.56122E-10	3.00004E+02
3.00000E+02	2.30000E+01	6.77123E+01	3.08587E-09	3.00004E+02
3.00000E+02	2.40000E+01	6.78712E+01	-8.92814E-11	3.00004E+02
3.00000E+02	2.50000E+01	6.89463E+01	-2.65379E-10	3.00004E+02
3.00000E+02	2.60000E+01	6.59727E+01	-6.22259E-10	3.00004E+02
3.00000E+02	2.70000E+01	6.98080E+01	5.77221E-10	3.00004E+02
3.00000E+02	2.80000E+01	6.69191E+01	2.36504E-09	3.00005E+02
3.00000E+02	2.90000E+01	6.61838E+01	2.29291E-09	3.00004E+02
3.00000E+02	3.00000E+01	6.67592E+01	-6.63447E-10	3.00004E+02
3.00000E+02	3.10000E+01	6.31570E+01	9.03819E-10	3.00004E+02
3.00000E+02	3.20000E+01	6.93232E+01	2.65249E-09	3.00004E+02
3.00000E+02	3.30000E+01	6.68904E+01	-1.92382E-09	3.00004E+02
3.00000E+02	3.40000E+01	6.82239E+01	-3.67600E-09	3.00004E+02
3.00000E+02	3.50000E+01	6.74882E+01	2.26745E-09	3.00005E+02
3.00000E+02	3.60000E+01	6.54557E+01	-1.14910E-09	3.00005E+02
3.00000E+02	3.70000E+01	7.16437E+01	-1.59627E-09	3.00004E+02
3.00000E+02	3.80000E+01	6.75380E+01	-2.72241E-09	3.00005E+02
3.00000E+02	3.90000E+01	6.89305E+01	-7.05787E-10	3.00005E+02
3.00000E+02	4.00000E+01	7.06878E+01	3.76038E-09	3.00004E+02
3.00000E+02	4.10000E+01	6.51118E+01	1.46891E-09	3.00005E+02
3.00000E+02	4.20000E+01	6.71384E+01	1.31610E-09	3.00005E+02
3.00000E+02	4.30000E+01	6.94385E+01	3.14423E-09	3.00005E+02
3.00000E+02	4.40000E+01	6.48520E+01	-1.85373E-09	3.00005E+02
3.00000E+02	4.50000E+01	6.38832E+01	1.12725E-09	3.00005E+02
3.00000E+02	4.60000E+01	6.89986E+01	-1.39015E-09	3.00005E+02
3.00000E+02	4.70000E+01	6.95814E+01	-2.56349E-10	3.00005E+02
3.00000E+02	4.80000E+01	7.10332E+01	-2.39222E-09	3.00005E+02
3.00000E+02	4.90000E+01	7.29427E+01	1.19082E-09	3.00005E+02
3.00000E+02	5.00000E+01	7.12315E+01	1.30442E-09	3.00005E+02
3.00000E+02	5.10000E+01	6.72488E+01	-1.90356E-09	3.00005E+02
3.00000E+02	5.20000E+01	7.29343E+01	1.76121E-09	3.00005E+02
3.00000E+02	5.30000E+01	6.83633E+01	-1.67454E-09	3.00004E+02
3.00000E+02	5.40000E+01	6.66929E+01	3.03550E-09	3.00005E+02
3.00000E+02	5.50000E+01	6.95382E+01	-9.75355E-11	3.00005E+02
3.00000E+02	5.60000E+01	7.07528E+01	-1.49989E-09	3.00004E+02
3.00000E+02	5.70000E+01	6.49224E+01	5.61659E-10	3.00005E+02
3.00000E+02	5.80000E+01	7.13019E+01	5.70148E-09	3.00005E+02
3.00000E+02	5.90000E+01	7.18098E+01	-2.01860E-09	3.00005E+02
3.00000E+02	6.00000E+01	7.37686E+01	2.03272E-09	3.00005E+02
3.00000E+02	6.10000E+01	7.13640E+01	-5.06934E-09	3.00005E+02
3.00000E+02	6.20000E+01	6.79785E+01	3.08374E-09	3.00005E+02
3.00000E+02	6.30000E+01	7.05041E+01	6.64445E-10	3.00005E+02
3.00000E+02	6.40000E+01	7.02585E+01	-2.53737E-09	3.00004E+02
3.00000E+02	6.50000E+01	6.94051E+01	1.03096E-09	3.00005E+02
3.00000E+02	6.60000E+01	7.08289E+01	-1.23719E-09	3.00004E+02
3.00000E+02	6.70000E+01	7.06471E+01	-2.71027E-09	3.00004E+02
3.00000E+02	6.80000E+01	6.50417E+01	4.16030E-10	3.00004E+02
3.00000E+02	6.90000E+01	6.99612E+01	1.32926E-09	3.00004E+02
3.00000E+02	7.00000E+01	7.26834E+01	-2.61175E-09	3.00005E+02
3.00000E+02	7.10000E+01	7.25407E+01	1.19201E-09	3.00004E+02
3.00000E+02	7.20000E+01	7.23888E+01	1.51895E-09	3.00005E+02
3.00000E+02	7.30000E+01	7.29933E+01	-9.36244E-10	3.00004E+02
3.00000E+02	7.40000E+01	7.25482E+01	-3.60007E-09	3.00004E+02
3.00000E+02	7.50000E+01	7.06875E+01	-3.60294E-09	3.00005E+02
3.00000E+02	7.60000E+01	7.16860E+01	-4.49475E-09	3.00004E+02
3.00000E+02	7.70000E+01	6.82446E+01	-9.92602E-10	3.00004E+02
3.00000E+02	7.80000E+01	6.69455E+01	3.88556E-10	3.00004E+02
3.00000E+02	7.90000E+01	6.76871E+01	-3.32226E-09	3.00005E+02
3.00000E+02	8.00000E+01	6.76924E+01	3.81403E-09	3.00004E+02
3.00000E+02	8.10000E+01	6.92786E+01	-1.18544E-09	3.00004E+02
3.00000E+02	8.20000E+01	7.26298E+01	-3.07897E-09	3.00004E+02
3.00000E+02	8.30000E+01	7.41826E+01	1.43808E-09	3.00005E+02
3.00000E+02	8.40000E+01	7.54197E+01	-1.36510E-09	3.00004E+02
3.00000E+02	8.50000E+01	7.44874E+01	-7.11255E-09	3.00004E+02
3.00000E+02	8.60000E+01	7.40017E+01	-2.32934E-09	3.00004E+02
3.00000E+02	8.70000E+01	7.35791E+01	-5.25602E-09	3.00004E+02
3.00000E+02	8.80000E+01	7.01555E+01	-1.98358E-09	3.00004E+02
3.00000E+02	8.90000E+01	6.96166E+01	5.26503E-10	3.00005E+02
3.00000E+02	9.00000E+01	7.14472E+01	-2.09009E-09	3.00004E+02
3.00000E+02	9.10000E+01	7.29585E+01	-2.59826E-09	3.00004E+02
3.00000E+02	9.20000E+01	6.94558E+01	-8.07994E-10	3.00004E+02
3.00000E+02	9.30000E+01	7.39271E+01	-5.39605E-09	3.00004E+02
3.00000E+02	9.40000E+01	7.20518E+01	-7.63611E-10	3.00004E+02
3.00000E+02	9.50000E+01	7.49722E+01	-4.13929E-09	3.00004E+02
3.00000E+02	9.60000E+01	7.34128E+01	-1.73182E-09	3.00004E+02
3.00000E+02	9.70000E+01	7.41214E+01	1.65894E-09	3.00004E+02
3.00000E+02	9.80000E+01	7.40170E+01	-5.05441E-10	3.00004E+02
3.00000E+02	9.90000E+01	7.40076E+01	2.37315E-09	3.00004E+02
3.00000E+02	1.00000E+02	7.06096E+01	-6.99981E-10	3.00003E+02
3.00000E+02	1.01000E+02	7.06999E+01	2.09065E-10	3.00004E+02
3.00000E+02	1.02000E+02	7.08293E+01	4.06366E-09	3.00003E+02
3.00000E+02	1.03000E+02	6.92489E+01	1.01597E-09	3.00004E+02
3.00000E+02	1.04000E+02	7.21442E+01	2.16817E-10	3.00004E+02
3.00000E+02	1.05000E+02	7.51564E+01	-3.40882E-09	3.00004E+02
3.00000E+02	1.06000E+02	7.54636E+01	-1.51970E-09	3.00004E+02
3.00000E+02	1.07000E+02	7.31128E+01	2.85420E-09	3.00004E+02
3.00000E+02	1.08000E+02	7.43325E+01	-1.68722E-09	3.00005E+02
3.00000E+02	1.09000E+02	7.66823E+01	-2.78296E-09	3.00004E+02
3.00000E+02	1.10000E+02	7.55615E+01	9.76260E-10	3.00005E+02
3.00000E+02	1.11000E+02	7.26836E+01	-2.68362E-09	3.00004E+02
3.00000E+02	1.12000E+02	7.03984E+01	-1.31171E-09	3.00004E+02
3.00000E+02	1.13000E+02	7.27911E+01	4.27611E-10	3.00005E+02
3.00000E+02	1.14000E+02	7.11799E+01	-1.19613E-09	3.00004E+02
3.00000E+02	1.15000E+02	7.29019E+01	-4.13744E-09	3.00005E+02
3.00000E+02	1.16000E+02	7.40137E+01	3.91537E-09	3.00004E+02
3.00000E+02	1.17000E+02	7.36507E+01	-7.08376E-10	3.00004E+02
3.00000E+02	1.18000E+02	7.57503E+01	-4.14960E-09	3.00005E+02
3.00000E+02	1.19000E+02	7.61128E+01	-2.03004E-10	3.00004E+02
3.00000E+02	1.20000E+02	7.81464E+01	-4.30816E-09	3.00005E+02
3.00000E+02	1.21000E+02	7.42926E+01	1.27227E-11	3.00005E+02
3.00000E+02	1.22000E+02	7.64204E+01	-3.73147E-09	3.00004E+02
3.00000E+02	1.23000E+02	7.14952E+01	-1.05123E-10	3.00004E+02
3.00000E+02	1.24000E+02	7.48283E+01	-4.35215E-09	3.00004E+02
3.00000E+02	1.25000E+02	7.27034E+01	-3.69262E-09	3.00004E+02
3.00000E+02	1.26000E+02	7.42145E+01	1.19201E-09	3.00004E+02
3.00000E+02	1.27000E+02	7.66267E+01	-3.82572E-09	3.00004E+02
3.00000E+02	1.28000E+02	7.18009E+01	-3.41117E-09	3.00004E+02
3.00000E+02	1.29000E+02	7.15844E+01	-4.55369E-09	3.00004E+02
3.00000E+02	1.30000E+02	7.47920E+01	-4.21862E-09	3.00004E+02
3.00000E+02	1.31000E+02	7.57335E+01	-8.80296E-10	3.00004E+02
3.00000E+02	1.32000E+02	7.39930E+01	-3.93620E-09	3.00004E+02
3.00000E+02	1.33000E+02	7.32973E+01	-1.48817E-10	3.00004E+02
3.00000E+02	1.34000E+02	6.69108E+01	-1.06226E-09	3.00003E+02
3.00000E+02	1.35000E+02	7.45126E+01	-4.47056E-09	3.00003E+02
3.00000E+02	1.36000E+02	6.46787E+01	-3.97357E-09	3.00003E+02
3.00000E+02	1.37000E+02	6.48707E+01	-4.33328E-09	3.00004E+02
3.00000E+02	1.38000E+02	6.35380E+01	-5.63165E-09	3.00003E+02
3.00000E+02	1.39000E+02	7.04233E+01	-3.00229E-09	3.00004E+02
3.00000E+02	1.40000E+02	7.98997E+01	-3.18872E-09	3.00004E+02
3.00000E+02	1.41000E+02	1.03448E+02	-3.20988E-09	3.00004E+02
3.00000E+02	1.42000E+02	1.82133E+02	2.17374E-09	3.00004E+02
3.00000E+02	1.43000E+02	1.10567E+03	-4.08166E-09	3.00004E+02
3.00000E+02	1.44000E+02	3.45054E+02	2.69490E-10	3.00004E+02
-25.0	1	1.3292E+1	6.2178E+1
-25.0	2	1.3386E+1	6.3572E+1
-25.0	3	1.3582E+1	6.4607E+1
-25.0	4	1.3828E+1	6.7942E+1
-25.0	5	1.3227E+1	6.2089E+1
-25.0	6	1.3271E+1	6.2604E+1
-25.0	7	1.3398E+1	6.3046E+1
-25.0	8	1.3691E+1	6.5370E+1
-25.0	9	1.3692E+1	6.5782E+1
-25.0	10	1.3648E+1	6.6416E+1
-25.0	11	1.3786E+1	6.8166E+1
-25.0	12	1.3818E+1	6.8059E+1
-25.0	13	1.3697E+1	6.6524E+1
-25.0	14	1.3766E+1	6.6475E+1
-25.0	15	1.3666E+1	6.5371E+1
-25.0	16	1.4241E+1	7.0920E+1
-25.0	17	1.4020E+1	6.8996E+1
-25.0	18	1.3497E+1	6.3650E+1
-25.0	19	1.3711E+1	6.6183E+1
-25.0	20	1.3892E+1	6.9383E+1
-25.0	21	1.3235E+1	6.2149E+1
